ITINERARY_ID,PORT_ID,DAY,TIME_IN_PORT,TIME_OUT_PORT,TENDER
307259,,5,,,N
307259,,6,,,N
307259,,7,,,N
307259,,8,,,N
307259,,9,,,N
307259,,10,,,N
307259,000158,11,08:00,22:00,N
307259,,12,,,N
307259,002625,13,08:00,19:00,N
307259,001002,14,08:00,19:00,N
307259,001628,15,07:00,,N
258911,000719,1,,20:00,N
258911,,2,,,N
258911,001984,3,08:00,23:00,N
258911,L15621,4,08:00,18:00,N
258911,L27691,5,07:00,14:00,N
258911,002049,6,13:00,19:00,N
258911,001181,7,08:00,18:00,N
258911,000719,8,07:00,,N
258915,000719,1,,20:00,N
258915,,2,,,N
258915,001984,3,08:00,23:00,N
258915,L15621,4,08:00,18:00,N
258915,L27691,5,07:00,14:00,N
258915,002049,6,13:00,19:00,N
258915,001181,7,08:00,18:00,N
258915,000719,8,07:00,,N
258923,000719,1,,20:00,N
258923,,2,,,N
258923,000013,3,08:00,18:00,N
258923,L01211,4,08:00,17:00,N
258923,006233,5,09:00,18:00,N
258923,001181,6,08:00,18:00,Y
258923,000719,7,08:00,23:59,N
258923,000719,8,00:01,,N
258927,000719,1,,20:00,N
258927,,2,,,N
258927,000013,3,08:00,18:00,N
258927,L01211,4,08:00,17:00,N
258927,006233,5,09:00,18:00,N
258927,001181,6,08:00,18:00,Y
258927,000719,7,08:00,23:59,N
258927,000719,8,00:01,,N
258935,000282,1,,22:00,N
258935,002693,2,10:00,17:00,N
258935,001002,3,09:00,16:00,N
258935,,4,,,N
258935,001610,5,09:00,18:00,N
258935,,6,,,N
258935,,7,,,N
258935,,8,,,N
258935,,9,,,N
258935,,10,,,N
258935,,11,,,N
258935,000013,12,08:00,18:00,N
258935,L01218,13,08:00,17:00,N
258935,001218,14,08:00,18:00,N
258935,001181,15,08:00,18:00,N
258935,000719,16,08:00,,N
258939,000282,1,,22:00,N
258939,002693,2,10:00,17:00,N
258939,001002,3,09:00,16:00,N
258939,,4,,,N
258939,001610,5,09:00,18:00,N
258939,,6,,,N
258939,,7,,,N
258939,,8,,,N
258939,,9,,,N
258939,,10,,,N
258939,,11,,,N
258939,000013,12,08:00,18:00,N
258939,L01218,13,08:00,17:00,N
258939,001218,14,08:00,18:00,N
258939,001181,15,08:00,18:00,N
258939,000719,16,08:00,,N
258945,000719,1,,20:00,N
258945,001181,2,08:00,18:00,N
258945,000013,3,08:00,18:00,N
258945,,4,,,N
258945,,5,,,N
258945,,6,,,N
258945,,7,,,N
258945,,8,,,N
258945,,9,,,N
258945,000158,10,08:00,17:00,N
258945,,11,,,N
258945,001628,12,09:00,17:00,N
258945,002050,13,13:00,20:00,N
258945,000282,14,06:00,,N
258949,000719,1,,20:00,N
258949,001181,2,08:00,18:00,N
258949,000013,3,08:00,18:00,N
258949,,4,,,N
258949,,5,,,N
258949,,6,,,N
258949,,7,,,N
258949,,8,,,N
258949,,9,,,N
258949,000158,10,08:00,17:00,N
258949,,11,,,N
258949,001628,12,09:00,17:00,N
258949,002050,13,13:00,20:00,N
258949,000282,14,06:00,,N
299659,000282,1,,22:00,N
299659,002693,2,10:00,18:00,N
299659,001628,3,09:00,18:00,N
299659,,4,,,N
299659,000158,5,08:00,17:00,N
299659,,6,,,N
299659,,7,,,N
299659,,8,,,N
299659,,9,,,N
299659,,10,,,N
299659,000013,11,09:00,18:00,N
299659,002272,12,06:00,19:00,N
299659,L46050,13,06:00,19:00,N
299659,001218,14,09:00,18:00,N
299659,001181,15,08:00,18:00,N
299659,000719,16,06:00,,N
299665,000282,1,,22:00,N
299665,002693,2,10:00,18:00,N
299665,001628,3,09:00,18:00,N
299665,,4,,,N
299665,000158,5,08:00,17:00,N
299665,,6,,,N
299665,,7,,,N
299665,,8,,,N
299665,,9,,,N
299665,,10,,,N
299665,000013,11,09:00,18:00,N
299665,002272,12,06:00,19:00,N
299665,L46050,13,06:00,19:00,N
299665,001218,14,09:00,18:00,N
299665,001181,15,08:00,18:00,N
299665,000719,16,06:00,,N
299669,,6,,,N
299669,,7,,,N
299669,,8,,,N
299669,,9,,,N
299669,,10,,,N
299669,000158,11,08:00,22:00,N
299669,,12,,,N
299669,002625,13,08:00,19:00,N
299669,001002,14,08:00,19:00,N
299669,001628,15,07:00,,N
299669,000719,1,,20:00,N
299669,001181,2,08:00,18:00,N
299669,001218,3,08:00,18:00,N
299669,000013,4,08:00,18:00,N
299669,,5,,,N
299675,000719,1,,20:00,N
299675,001181,2,08:00,18:00,N
299675,001218,3,08:00,18:00,N
299675,000013,4,08:00,18:00,N
299675,,5,,,N
299675,,6,,,N
299675,,7,,,N
299675,,8,,,N
299675,,9,,,N
299675,,10,,,N
299675,000158,11,08:00,22:00,N
299675,,12,,,N
299675,002625,13,08:00,19:00,N
299675,001002,14,08:00,19:00,N
299675,001628,15,07:00,,N
258887,000719,1,,20:00,N
258887,002049,2,08:00,18:00,N
258887,003907,3,09:00,18:00,N
258887,006233,4,08:00,18:00,N
258887,L01215,5,08:00,18:00,N
258887,L15663,6,08:00,18:00,N
258887,001181,7,08:00,18:00,N
258887,000719,8,07:00,,N
258891,000719,1,,20:00,N
258891,002049,2,08:00,18:00,N
258891,003907,3,09:00,18:00,N
258891,006233,4,08:00,18:00,N
258891,L01215,5,08:00,18:00,N
258891,L15663,6,08:00,18:00,N
258891,001181,7,08:00,18:00,N
258891,000719,8,07:00,,N
258899,000719,1,,20:00,N
258899,004263,2,08:00,17:00,Y
258899,000013,3,09:00,18:00,N
258899,L01218,4,08:00,18:00,N
258899,001218,5,08:00,18:00,N
258899,L01211,6,08:00,18:00,N
258899,,7,,,N
258899,000719,8,07:00,,N
258903,000719,1,,20:00,N
258903,004263,2,08:00,17:00,Y
258903,000013,3,09:00,18:00,N
258903,L01218,4,08:00,18:00,N
258903,001218,5,08:00,18:00,N
258903,L01211,6,08:00,18:00,N
258903,,7,,,N
258903,000719,8,07:00,,N
259449,000719,1,,20:00,N
259449,006233,2,08:00,18:00,N
259449,003907,3,08:00,18:00,N
259449,L01215,4,08:00,18:00,N
259449,L15663,5,08:00,18:00,N
259449,002049,6,08:00,18:00,N
259449,001181,7,08:00,18:00,N
259449,000719,8,07:00,,N
259453,000719,1,,20:00,N
259453,,2,,,N
259453,L01211,3,08:00,18:00,N
259453,L01218,4,08:00,18:00,N
259453,000013,5,08:00,18:00,N
259453,001218,6,08:00,18:00,N
259453,003907,7,08:00,18:00,N
259453,000719,8,07:00,,N
259469,000719,1,,20:00,N
259469,,2,,,N
259469,L01211,3,08:00,18:00,N
259469,L01218,4,08:00,18:00,N
259469,000013,5,08:00,18:00,N
259469,001218,6,08:00,18:00,N
259469,003907,7,08:00,18:00,N
259469,000719,8,07:00,,N
259477,000719,1,,20:00,N
259477,L15663,2,08:00,17:00,N
259477,000013,3,09:00,18:00,N
259477,L01218,4,08:00,18:00,N
259477,001218,5,08:00,18:00,N
259477,L01211,6,08:00,18:00,N
259477,,7,,,N
259477,000719,8,07:00,,N
259481,000719,1,,20:00,N
259481,L15663,2,08:00,17:00,N
259481,000013,3,09:00,18:00,N
259481,L01218,4,08:00,18:00,N
259481,001218,5,08:00,18:00,N
259481,L01211,6,08:00,18:00,N
259481,,7,,,N
259481,000719,8,07:00,,N
259489,,2,,,N
259489,L01211,3,08:00,18:00,N
259489,L01218,4,08:00,18:00,N
259489,001218,5,08:00,18:00,N
259489,000013,6,08:00,17:00,N
259489,004263,7,08:00,18:00,Y
259489,000719,8,07:00,,N
259489,000719,1,,20:00,N
259491,L01218,4,08:00,18:00,N
259491,001218,5,08:00,18:00,N
259491,000013,6,08:00,17:00,N
259491,004263,7,08:00,18:00,Y
259491,000719,8,07:00,,N
259491,000719,1,,20:00,N
259491,,2,,,N
259491,L01211,3,08:00,18:00,N
259501,000719,1,,20:00,N
259501,004263,2,08:00,17:00,Y
259501,001218,3,09:00,18:00,N
259501,000013,4,08:00,18:00,N
259501,L01218,5,08:00,18:00,N
259501,L01211,6,08:00,18:00,N
259501,,7,,,N
259501,000719,8,07:00,,N
259505,000719,1,,20:00,N
259505,004263,2,08:00,17:00,Y
259505,000013,3,09:00,18:00,N
259505,001218,4,08:00,18:00,N
259505,L01218,5,08:00,18:00,N
259505,L01211,6,08:00,18:00,N
259505,,7,,,N
259505,000719,8,07:00,,N
259509,000719,1,,20:00,N
259509,004263,2,08:00,17:00,Y
259509,000013,3,09:00,18:00,N
259509,001218,4,08:00,18:00,N
259509,L01218,5,08:00,18:00,N
259509,L01211,6,08:00,18:00,N
259509,,7,,,N
259509,000719,8,07:00,,N
259441,000719,1,,20:00,N
259441,006233,2,08:00,18:00,N
259441,003907,3,08:00,18:00,N
259441,L01215,4,08:00,18:00,N
259441,L15663,5,08:00,18:00,N
259441,002049,6,08:00,18:00,N
259441,001181,7,08:00,18:00,N
259441,000719,8,07:00,,N
259517,000719,1,,20:00,N
259517,004263,2,08:00,17:00,Y
259517,001218,3,09:00,18:00,N
259517,000013,4,08:00,18:00,N
259517,L01218,5,08:00,18:00,N
259517,L01211,6,08:00,18:00,N
259517,,7,,,N
259517,000719,8,07:00,,N
259519,000719,1,,20:00,N
259519,,2,,,N
259519,001984,3,08:00,23:00,N
259519,L15621,4,08:00,18:00,N
259519,L27691,5,07:00,14:00,N
259519,002049,6,13:00,19:00,N
259519,001181,7,08:00,18:00,Y
259519,000719,8,07:00,,N
259523,000719,8,07:00,,N
259523,000719,1,,20:00,N
259523,,2,,,N
259523,001984,3,08:00,23:00,N
259523,L15621,4,08:00,18:00,N
259523,L27691,5,07:00,14:00,N
259523,002049,6,13:00,19:00,N
259523,001181,7,08:00,18:00,Y
388173,000282,1,,22:00,N
388173,002693,2,10:00,18:00,N
388173,001628,3,09:00,18:00,N
388173,,4,,,N
388173,000158,5,08:00,17:00,N
388173,,6,,,N
388173,,7,,,N
388173,,8,,,N
388173,,9,,,N
388173,,10,,,N
388173,000013,11,09:00,18:00,N
388173,002272,12,06:00,19:00,N
388173,L46050,13,06:00,19:00,N
388173,001218,14,09:00,18:00,N
388173,001181,15,08:00,18:00,N
388173,000719,16,06:00,,N
388175,000282,1,,22:00,N
388175,002693,2,10:00,18:00,N
388175,001628,3,09:00,18:00,N
388175,,4,,,N
388175,000158,5,08:00,17:00,N
388175,,6,,,N
388175,,7,,,N
388175,,8,,,N
388175,,9,,,N
388175,,10,,,N
388175,000013,11,09:00,18:00,N
388175,002272,12,06:00,19:00,N
388175,L46050,13,06:00,19:00,N
388175,001218,14,09:00,18:00,N
388175,001181,15,08:00,18:00,N
388175,000719,16,06:00,,N
388177,000282,1,,22:00,N
388177,002693,2,10:00,18:00,N
388177,001628,3,09:00,18:00,N
388177,,4,,,N
388177,000158,5,08:00,17:00,N
388177,,6,,,N
388177,,7,,,N
388177,,8,,,N
388177,,9,,,N
388177,,10,,,N
388177,000013,11,09:00,18:00,N
388177,002272,12,06:00,19:00,N
388177,L46050,13,06:00,19:00,N
388177,001218,14,09:00,18:00,N
388177,001181,15,08:00,18:00,N
388177,000719,16,06:00,,N
388179,000282,1,,22:00,N
388179,002693,2,10:00,18:00,N
388179,001628,3,09:00,18:00,N
388179,,4,,,N
388179,000158,5,08:00,17:00,N
388179,,6,,,N
388179,,7,,,N
388179,,8,,,N
388179,,9,,,N
388179,,10,,,N
388179,000013,11,09:00,18:00,N
388179,002272,12,06:00,19:00,N
388179,L46050,13,06:00,19:00,N
388179,001218,14,09:00,18:00,N
388179,001181,15,08:00,18:00,N
388179,000719,16,06:00,,N
388181,000719,1,,20:00,N
388181,001181,2,08:00,18:00,N
388181,001218,3,08:00,18:00,N
388181,000013,4,08:00,18:00,N
388181,,5,,,N
388181,,6,,,N
388181,,7,,,N
388181,,8,,,N
388181,,9,,,N
388181,,10,,,N
388181,000158,11,08:00,22:00,N
388181,,12,,,N
388181,002625,13,08:00,19:00,N
388181,001002,14,08:00,19:00,N
388181,001628,15,07:00,,N
388183,000719,1,,20:00,N
388183,001181,2,08:00,18:00,N
388183,001218,3,08:00,18:00,N
388183,000013,4,08:00,18:00,N
388183,,5,,,N
388183,,6,,,N
388183,,7,,,N
388183,,8,,,N
388183,,9,,,N
388183,,10,,,N
388183,000158,11,08:00,22:00,N
388183,,12,,,N
388183,002625,13,08:00,19:00,N
388183,001002,14,08:00,19:00,N
388183,001628,15,07:00,,N
388185,000719,1,,20:00,N
388185,001181,2,08:00,18:00,N
388185,001218,3,08:00,18:00,N
388185,000013,4,08:00,18:00,N
388185,,5,,,N
388185,,6,,,N
388185,,7,,,N
388185,,8,,,N
388185,,9,,,N
388185,,10,,,N
388185,000158,11,08:00,22:00,N
388185,,12,,,N
388185,002625,13,08:00,19:00,N
388185,001002,14,08:00,19:00,N
388185,001628,15,07:00,,N
388187,000719,1,,20:00,N
388187,001181,2,08:00,18:00,N
388187,001218,3,08:00,18:00,N
388187,000013,4,08:00,18:00,N
388187,,5,,,N
388187,,6,,,N
388187,,7,,,N
388187,,8,,,N
388187,,9,,,N
388187,,10,,,N
388187,000158,11,08:00,22:00,N
388187,,12,,,N
388187,002625,13,08:00,19:00,N
388187,001002,14,08:00,19:00,N
388187,001628,15,07:00,,N
299835,000373,7,09:00,18:00,N
299835,000282,8,06:00,,N
299835,000282,1,,23:00,N
299835,,2,,,N
299835,002634,3,08:00,18:00,N
299835,000654,4,07:00,19:00,N
299835,CMS095,5,07:00,19:00,N
299835,003087,6,07:00,18:00,Y
299839,000282,1,,23:00,N
299839,,2,,,N
299839,002634,3,08:00,18:00,N
299839,000654,4,07:00,19:00,N
299839,CMS095,5,07:00,19:00,N
299839,003087,6,07:00,18:00,Y
299839,000373,7,09:00,18:00,N
299839,000282,8,06:00,,N
299845,,2,,,N
299845,002627,3,09:00,18:00,N
299845,001629,4,07:00,16:00,N
299845,005186,5,09:00,19:00,N
299845,002697,6,07:00,18:00,Y
299845,002628,7,08:00,18:00,N
299845,000282,8,06:00,,N
299845,000282,1,,23:00,N
299849,,2,,,N
299849,002627,3,09:00,18:00,N
299849,001629,4,07:00,16:00,N
299849,005186,5,09:00,19:00,N
299849,002697,6,07:00,18:00,Y
299849,002628,7,08:00,18:00,N
299849,000282,8,06:00,,N
299849,000282,1,,23:00,N
299855,000282,1,,23:00,N
299855,,2,,,N
299855,001002,3,08:00,16:00,N
299855,000531,4,09:00,17:00,N
299855,002625,5,09:00,18:00,N
299855,001628,6,08:00,18:00,N
299855,002693,7,08:00,17:00,N
299855,000282,8,06:00,,N
299859,000282,1,,23:00,N
299859,,2,,,N
299859,001002,3,08:00,16:00,N
299859,000531,4,09:00,17:00,N
299859,002625,5,09:00,18:00,N
299859,001628,6,08:00,18:00,N
299859,002693,7,08:00,17:00,N
299859,000282,8,06:00,,N
299865,000282,1,,23:00,N
299865,,2,,,N
299865,L44068,3,07:00,19:00,N
299865,005741,4,07:00,18:00,Y
299865,002695,5,08:00,18:00,N
299865,003798,6,08:00,18:00,Y
299865,002050,7,09:00,18:00,N
299865,000282,8,06:00,,N
299869,L44068,3,07:00,19:00,N
299869,005741,4,07:00,18:00,Y
299869,002695,5,08:00,18:00,N
299869,003798,6,08:00,18:00,Y
299869,002050,7,09:00,18:00,N
299869,000282,8,06:00,,N
299869,000282,1,,23:00,N
299869,,2,,,N
300919,000282,1,,23:00,N
300919,,2,,,N
300919,002634,3,08:00,18:00,Y
300919,000654,4,07:00,19:00,N
300919,CMS095,5,07:00,19:00,N
300919,003087,6,07:00,18:00,Y
300919,000373,7,09:00,18:00,N
300919,000282,8,06:00,,N
300921,000282,1,,23:00,N
300921,,2,,,N
300921,002634,3,08:00,18:00,Y
300921,000654,4,07:00,19:00,N
300921,CMS095,5,07:00,19:00,N
300921,003087,6,07:00,18:00,Y
300921,000373,7,09:00,18:00,N
300921,000282,8,06:00,,N
300923,000282,1,,23:00,N
300923,,2,,,N
300923,002634,3,08:00,18:00,N
300923,000654,4,07:00,19:00,N
300923,CMS095,5,07:00,19:00,N
300923,003087,6,07:00,18:00,Y
300923,002628,7,08:00,18:00,N
300923,000282,8,06:00,,N
300929,002625,3,09:00,18:00,N
300929,000531,4,08:00,17:00,N
300929,001002,5,11:00,20:00,N
300929,001628,6,08:00,18:00,N
300929,002693,7,08:00,17:00,N
300929,000282,8,06:00,,N
300929,000282,1,,23:00,N
300929,,2,,,N
300933,002625,3,09:00,18:00,N
300933,000531,4,08:00,17:00,N
300933,001002,5,11:00,20:00,N
300933,001628,6,08:00,18:00,N
300933,002693,7,08:00,17:00,N
300933,000282,8,06:00,,N
300933,000282,1,,23:00,N
300933,,2,,,N
300935,000282,1,,23:00,N
300935,,2,,,N
300935,002627,3,09:00,18:00,N
300935,001629,4,08:00,17:00,N
300935,005186,5,09:00,19:00,N
300935,002697,6,07:00,18:00,Y
300935,000373,7,08:00,18:00,N
300935,000282,8,06:00,,N
300937,000282,1,,23:00,N
300937,,2,,,N
300937,002627,3,09:00,18:00,N
300937,001629,4,08:00,17:00,N
300937,005186,5,09:00,19:00,N
300937,002697,6,07:00,18:00,Y
300937,000373,7,08:00,18:00,N
300937,000282,8,06:00,,N
307607,002849,1,,16:00,N
307607,,2,,,N
307607,000591,3,08:00,17:00,N
307607,002828,4,09:00,17:00,N
307607,,5,,,N
307607,002825,6,08:00,19:00,N
307607,000784,7,09:00,23:59,N
307607,000784,8,00:01,18:00,N
307607,002824,9,08:00,17:00,N
307607,000396,10,10:00,19:00,N
307607,,11,,,N
307607,002841,12,07:00,18:00,N
307607,CMS201,13,07:00,18:00,N
307607,,14,,,N
307607,002849,15,06:00,,N
307613,002849,1,,16:00,N
307613,,2,,,N
307613,001439,3,08:00,17:00,N
307613,002830,4,08:00,09:00,Y
307613,000590,4,10:00,18:00,Y
307613,002831,5,09:00,18:00,N
307613,002829,6,08:00,18:00,N
307613,,7,,,N
307613,002849,8,06:00,,N
307619,002849,1,,16:00,N
307619,,2,,,N
307619,L26343,3,08:00,15:00,Y
307619,L47118,4,09:00,16:00,N
307619,002833,5,10:00,18:00,N
307619,002835,6,08:00,17:00,N
307619,L44071,7,09:00,17:00,N
307619,,8,,,N
307619,002829,9,08:00,18:00,N
307619,002831,10,08:00,20:00,N
307619,003435,11,09:00,18:00,N
307619,001439,12,09:00,18:00,N
307619,,13,,,N
307619,002849,14,06:00,,N
307625,002849,1,,16:00,N
307625,,2,,,N
307625,002828,3,08:00,17:00,N
307625,,4,,,N
307625,002825,5,09:00,17:00,N
307625,000784,6,07:00,23:59,N
307625,000784,7,00:01,18:00,N
307625,002824,8,08:00,14:00,N
307625,002266,9,09:00,18:00,N
307625,,10,,,N
307625,L47722,11,08:00,20:00,N
307625,CMS201,12,08:00,18:00,N
307625,000591,13,11:00,20:00,N
307625,,14,,,N
307625,002849,15,06:00,,N
307631,002849,1,,16:00,N
307631,,2,,,N
307631,,3,,,N
307631,000622,4,07:00,18:00,N
307631,CMS020,5,08:00,18:00,N
307631,CMS017,6,08:00,18:00,N
307631,,7,,,N
307631,CMS006,8,09:00,18:00,N
307631,003435,9,08:00,18:00,N
307631,002829,10,08:00,18:00,N
307631,L29645,11,09:00,18:00,N
307631,L25263,12,08:00,20:00,N
307631,L23103,13,08:00,20:00,N
307631,,14,,,N
307631,002849,15,06:00,,N
307637,002849,1,,16:00,N
307637,,2,,,N
307637,002829,3,08:00,18:00,N
307637,L29645,4,07:00,18:00,N
307637,002840,5,08:00,18:00,Y
307637,L47222,6,07:00,18:00,Y
307637,,7,,,N
307637,002849,8,06:00,,N
307643,002849,1,,16:00,N
307643,,2,,,N
307643,L29646,3,08:00,18:00,N
307643,002826,4,08:00,18:00,N
307643,,5,,,N
307643,000396,6,08:00,17:00,N
307643,002825,7,09:00,17:00,N
307643,000784,8,07:00,23:59,N
307643,000784,9,00:01,18:00,N
307643,002824,10,08:00,18:00,N
307643,,11,,,N
307643,002841,12,07:00,20:00,N
307643,CMS201,13,08:00,18:00,N
307643,,14,,,N
307643,002849,15,06:00,,N
307649,002847,1,,19:00,N
307649,,2,,,N
307649,L29645,3,09:00,18:00,N
307649,002840,4,08:00,17:00,Y
307649,L25266,5,09:00,18:00,N
307649,002829,6,08:00,18:00,N
307649,CMS025,7,08:00,17:00,N
307649,,8,,,N
307649,002847,9,06:00,,N
301021,000719,1,,20:00,N
301021,001181,2,08:00,18:00,N
301021,002049,3,08:00,14:00,N
301021,L15621,4,08:00,18:00,N
301021,L27691,5,07:00,14:00,N
301021,001984,6,08:00,20:00,N
301021,,7,,,N
301021,000719,8,07:00,,N
301025,000719,1,,20:00,N
301025,001181,2,08:00,18:00,N
301025,002049,3,08:00,14:00,N
301025,L15621,4,08:00,18:00,N
301025,L27691,5,07:00,14:00,N
301025,001984,6,08:00,20:00,N
301025,,7,,,N
301025,000719,8,07:00,,N
307655,002847,1,,15:00,N
307655,,2,,,N
307655,000591,3,10:00,17:00,N
307655,,4,,,N
307655,000396,5,09:00,16:00,N
307655,002825,6,09:00,18:00,N
307655,000784,7,07:00,23:59,N
307655,000784,8,00:01,18:00,N
307655,002824,9,08:00,18:00,N
307655,,10,,,N
307655,002841,11,07:00,20:00,N
307655,CMS201,12,08:00,18:00,N
307655,,13,,,N
307655,002839,14,08:00,16:00,N
307655,002847,15,06:00,,N
301029,000719,1,,20:00,N
301029,001181,2,08:00,18:00,Y
301029,002049,3,08:00,17:00,N
301029,L15621,4,13:00,21:00,N
301029,L27691,5,08:00,21:00,N
301029,001984,6,07:00,22:00,N
301029,,7,,,N
301029,000719,8,07:00,,N
301033,000719,1,,20:00,N
301033,001181,2,08:00,18:00,Y
301033,002049,3,08:00,17:00,N
301033,L15621,4,13:00,21:00,N
301033,L27691,5,08:00,21:00,N
301033,001984,6,07:00,22:00,N
301033,,7,,,N
301033,000719,8,07:00,,N
307661,002847,1,,16:00,N
307661,,2,,,N
307661,L44064,3,08:00,18:00,N
307661,000613,4,12:00,23:59,N
307661,000613,5,00:01,18:00,N
307661,002839,6,08:00,17:00,N
307661,002822,7,08:00,20:00,N
307661,003441,8,08:00,18:00,N
307661,002847,9,06:00,,N
307667,002847,1,,16:00,N
307667,,2,,,N
307667,001439,3,09:00,18:00,N
307667,002829,4,08:00,17:00,N
307667,002830,5,09:00,10:00,N
307667,000590,5,11:00,18:00,Y
307667,CMS006,6,08:00,18:00,N
307667,,7,,,N
307667,002833,8,10:00,18:00,N
307667,002835,9,08:00,17:00,N
307667,L44071,10,09:00,17:00,N
307667,002834,11,08:00,17:00,N
307667,,12,,,N
307667,CMS025,13,08:00,17:00,N
307667,,14,,,N
307667,002847,15,06:00,,N
307671,L47106,8,09:00,18:00,N
307671,CMS003,9,08:00,17:00,N
307671,003441,10,07:00,17:00,N
307671,002839,11,09:00,18:00,N
307671,002822,12,08:00,18:00,N
307671,002847,13,06:00,,N
307671,001628,1,,22:00,N
307671,,2,,,N
307671,000531,3,08:00,18:00,N
307671,004070,4,08:00,18:00,N
307671,002836,5,08:00,17:00,N
307671,L27761,6,10:00,19:00,N
307671,002820,7,09:00,18:00,N
301037,000719,1,,20:00,N
301037,,2,,,N
301037,L01211,3,08:00,18:00,N
301037,L01218,4,08:00,18:00,N
301037,001218,5,08:00,18:00,N
301037,000013,6,08:00,18:00,N
301037,L15663,7,09:00,18:00,N
301037,000719,8,07:00,20:00,N
301041,000719,1,,20:00,N
301041,,2,,,N
301041,L01211,3,08:00,18:00,N
301041,L01218,4,08:00,18:00,N
301041,001218,5,08:00,18:00,N
301041,000013,6,08:00,18:00,N
301041,L15663,7,09:00,18:00,N
301041,000719,8,07:00,20:00,N
388309,000282,1,,23:00,N
388309,,2,,,N
388309,002634,3,08:00,18:00,N
388309,000654,4,07:00,19:00,N
388309,CMS095,5,07:00,19:00,N
388309,003087,6,07:00,18:00,Y
388309,000373,7,09:00,18:00,N
388309,000282,8,06:00,,N
388311,,2,,,N
388311,002627,3,09:00,18:00,N
388311,001629,4,07:00,16:00,N
388311,005186,5,09:00,19:00,N
388311,002697,6,07:00,18:00,Y
388311,002628,7,08:00,18:00,N
388311,000282,8,06:00,,N
388311,000282,1,,23:00,N
388313,000282,1,,23:00,N
388313,,2,,,N
388313,001002,3,08:00,16:00,N
388313,000531,4,09:00,17:00,N
388313,002625,5,09:00,18:00,N
388313,001628,6,08:00,18:00,N
388313,002693,7,08:00,17:00,N
388313,000282,8,06:00,,N
388315,000282,1,,23:00,N
388315,,2,,,N
388315,L44068,3,07:00,19:00,N
388315,005741,4,07:00,18:00,Y
388315,002695,5,08:00,18:00,N
388315,003798,6,08:00,18:00,Y
388315,002050,7,09:00,18:00,N
388315,000282,8,06:00,,N
299559,000719,1,,20:00,N
299559,,2,,,N
299559,001984,3,08:00,23:00,N
299559,L15621,4,08:00,18:00,N
299559,L27691,5,07:00,15:00,N
299559,002049,6,12:00,19:00,N
299559,001181,7,08:00,18:00,N
299559,000719,8,07:00,20:00,N
299565,000719,1,,20:00,N
299565,,2,,,N
299565,001984,3,08:00,23:00,N
299565,L15621,4,08:00,18:00,N
299565,L27691,5,07:00,15:00,N
299565,002049,6,12:00,19:00,N
299565,001181,7,08:00,18:00,N
299565,000719,8,07:00,20:00,N
299569,000719,1,,20:00,N
299569,,2,,,N
299569,L01218,3,08:00,18:00,N
299569,L01211,4,08:00,18:00,Y
299569,001218,5,08:00,18:00,N
299569,000013,6,08:00,18:00,N
299569,L15663,7,09:00,18:00,N
299569,000719,8,07:00,,N
299575,000719,1,,20:00,N
299575,,2,,,N
299575,L01218,3,08:00,18:00,N
299575,L01211,4,08:00,18:00,Y
299575,001218,5,08:00,18:00,N
299575,000013,6,08:00,18:00,N
299575,L15663,7,09:00,18:00,N
299575,000719,8,07:00,,N
299579,000719,1,,20:00,N
299579,001181,2,08:00,18:00,N
299579,L01215,3,08:00,15:00,N
299579,002272,4,07:00,23:00,N
299579,L46050,5,07:00,18:00,N
299579,003907,6,13:00,18:00,N
299579,002049,7,08:00,18:00,N
299579,000719,8,07:00,,N
299585,000719,1,,20:00,N
299585,001181,2,08:00,18:00,N
299585,L01215,3,08:00,15:00,N
299585,002272,4,07:00,23:00,N
299585,L46050,5,07:00,18:00,N
299585,003907,6,13:00,18:00,N
299585,002049,7,08:00,18:00,N
299585,000719,8,07:00,,N
299109,000282,1,,23:00,N
299109,,2,,,N
299109,002634,3,08:00,18:00,N
299109,000654,4,07:00,19:00,N
299109,CMS095,5,07:00,19:00,N
299109,003087,6,07:00,18:00,Y
299109,000373,7,09:00,18:00,N
299109,000282,8,06:00,,N
299111,000282,1,,23:00,N
299111,,2,,,N
299111,002634,3,08:00,18:00,N
299111,000654,4,07:00,19:00,N
299111,CMS095,5,07:00,19:00,N
299111,003087,6,07:00,18:00,Y
299111,000373,7,09:00,18:00,N
299111,000282,8,06:00,,N
299117,000282,1,,23:00,N
299117,,2,,,N
299117,001002,3,08:00,16:00,N
299117,000531,4,09:00,17:00,N
299117,002625,5,09:00,18:00,N
299117,001628,6,08:00,18:00,N
299117,002693,7,08:00,17:00,N
299117,000282,8,06:00,,N
299119,000282,1,,23:00,N
299119,,2,,,N
299119,001002,3,08:00,16:00,N
299119,000531,4,09:00,17:00,N
299119,002625,5,09:00,18:00,N
299119,001628,6,08:00,18:00,N
299119,002693,7,08:00,17:00,N
299119,000282,8,06:00,,N
299125,000282,1,,23:00,N
299125,,2,,,N
299125,002627,3,09:00,18:00,N
299125,001629,4,08:00,17:00,N
299125,005186,5,09:00,19:00,N
299125,002697,6,07:00,18:00,Y
299125,002628,7,08:00,18:00,N
299125,000282,8,06:00,,N
299127,000282,1,,23:00,N
299127,,2,,,N
299127,002627,3,09:00,18:00,N
299127,001629,4,08:00,17:00,N
299127,005186,5,09:00,19:00,N
299127,002697,6,07:00,18:00,Y
299127,002628,7,08:00,18:00,N
299127,000282,8,06:00,,N
299133,,2,,,N
