SHIP_ID,CABIN_TYPE_ID,CABIN_NO,DECK_NO
150012,78748,1171,1
150012,78748,1172,2
150012,78748,1173,3
150012,78748,1174,4
150012,78748,1181,1
150012,78748,1182,2
150012,78748,1183,3
150012,78748,1184,4
150012,78748,1191,1
150012,78748,1192,2
150012,78748,1193,3
150012,78748,1194,4
150012,78748,1201,1
150012,78748,1202,2
150012,78748,1203,3
150012,78748,1204,4
150012,78748,1211,1
150012,78748,1212,2
150012,78748,1213,3
150012,78748,1214,4
150012,78748,1221,1
150012,78748,1222,2
150012,78748,1223,3
150012,78748,1224,4
150012,78748,1231,1
150012,78748,1232,2
150012,78748,1233,3
150012,78748,1234,4
150012,78748,1241,1
150012,78748,1242,2
150012,78748,1243,3
150012,78748,1244,4
150012,78748,1251,1
150012,78748,1252,2
150012,78748,1253,3
150012,78748,1254,4
150012,78748,1261,1
150012,78748,1262,2
150012,78748,1263,3
150012,78748,1264,4
150012,78748,1271,1
150012,78748,1272,2
150012,78748,1273,3
150012,78748,1274,4
150012,78748,1281,1
150012,78748,1282,2
150012,78748,1283,3
150012,78748,1284,4
150012,78748,1291,1
150012,78748,1292,2
150012,78748,1293,3
150012,78748,1294,4
150012,78748,1301,1
150012,78748,1302,2
150012,78748,1303,3
150012,78748,1304,4
150012,78748,1311,1
150012,78748,1312,2
150012,78748,1313,3
150012,78748,1314,4
150012,78748,1321,1
150012,78748,1322,2
150012,78748,1323,3
150012,78748,1324,4
150012,78748,1331,1
150012,78748,1332,2
150012,78748,1333,3
150012,78748,1334,4
150012,78748,1341,1
150012,78748,1342,2
150012,78748,1343,3
150012,78748,1344,4
150012,78748,1351,1
150012,78748,1352,2
150012,78748,1353,3
150012,78748,1354,4
150012,78748,1361,1
150012,78748,1362,2
150012,78748,1363,3
150012,78748,1364,4
150012,78748,1371,1
150012,78748,1372,2
150012,78748,1373,3
150012,78748,1374,4
150012,78748,1381,1
150012,78748,1382,2
150012,78748,1383,3
150012,78748,1384,4
150012,78748,1391,1
150012,78748,1392,2
150012,78748,1393,3
150012,78748,1394,4
150012,78748,1401,1
150012,78748,1402,2
150012,78748,1403,3
150012,78748,1404,4
150012,78748,1411,1
150012,78748,1412,2
150012,78748,1413,3
150012,78748,1414,4
150012,78748,1421,1
150012,78748,1422,2
150012,78748,1423,3
150012,78748,1424,4
150012,78748,1431,1
150012,78748,1432,2
150012,78748,1433,3
150012,78748,1434,4
150012,78748,1441,1
150012,78748,1442,2
150012,78748,1443,3
150012,78748,1444,4
150012,78748,1451,1
150012,78748,1452,2
150012,78748,1453,3
150012,78748,1454,4
150012,78748,1461,1
150012,78748,1462,2
150012,78748,1463,3
150012,78748,1464,4
150012,78748,1471,1
150012,78748,1472,2
150012,78748,1473,3
150012,78748,1474,4
150012,78748,1481,1
150012,78748,1482,2
150012,78748,1483,3
150012,78748,1484,4
150012,78748,1491,1
150012,78748,1492,2
150012,78748,1493,3
150012,78748,1494,4
150012,78748,1501,1
150012,78748,1502,2
150012,78748,1503,3
150012,78748,1504,4
150012,78748,1511,1
150012,78748,1512,2
150012,78748,1513,3
150012,78748,1514,4
150012,78748,1521,1
150012,78748,1522,2
150012,78748,1523,3
150012,78748,1524,4
150012,78748,1531,1
150012,78748,1532,2
150012,78748,1533,3
150012,78748,1534,4
150012,78748,1541,1
150012,78748,1542,2
150012,78748,1543,3
150012,78748,1544,4
150012,78748,1551,1
150012,78748,1552,2
150012,78748,1553,3
150012,78748,1554,4
150012,78748,1561,1
150012,78748,1562,2
150012,78748,1563,3
150012,78748,1564,4
150012,78748,1571,1
150012,78748,1572,2
150012,78748,1573,3
150012,78748,1574,4
150012,78748,1581,1
150012,78748,1582,2
150012,78748,1583,3
150012,78748,1584,4
150012,78748,1591,1
150012,78748,1592,2
150012,78748,1593,3
150012,78748,1594,4
150012,78748,1601,1
150012,78748,1602,2
150012,78748,1603,3
150012,78748,1604,4
150012,78748,1611,1
150012,78748,1612,2
150012,78748,1613,3
150012,78748,1614,4
150012,78748,1621,1
150012,78748,1622,2
150012,78748,1623,3
150012,78748,1624,4
150012,78748,1631,1
150012,78748,1632,2
150012,78748,1633,3
150012,78748,1634,4
150012,78748,1641,1
150012,78748,1642,2
150012,78748,1643,3
150012,78748,1644,4
150012,78748,1651,1
150012,78748,1652,2
150012,78748,1653,3
150012,78748,1654,4
150012,78748,1661,1
150012,78748,1662,2
150012,78748,1663,3
150012,78748,1664,4
150012,78748,1671,1
150012,78748,1672,2
150012,78748,1673,3
150012,78748,1674,4
150012,78748,1681,1
150012,78748,1682,2
150012,78748,1683,3
150012,78748,1684,4
150012,78748,1691,1
150012,78748,1692,2
150012,78748,1693,3
150012,78748,1694,4
150012,78748,1701,1
150012,78748,1702,2
150012,78748,1703,3
150012,78748,1704,4
150012,78748,1711,1
150012,78748,1712,2
150012,78748,1713,3
150012,78748,1714,4
150012,78748,1721,1
150012,78748,1722,2
150012,78748,1723,3
150012,78748,1724,4
150012,78748,1731,1
150012,78748,1732,2
150012,78748,1733,3
150012,78748,1734,4
150012,78748,1741,1
150012,78748,1742,2
150012,78748,1743,3
150012,78748,1744,4
150012,78748,1751,1
150012,78748,1752,2
150012,78748,1753,3
150012,78748,1754,4
150012,78748,1761,1
150012,78748,1762,2
150012,78748,1763,3
150012,78748,1764,4
150012,78748,1771,1
150012,78748,1772,2
150012,78748,1773,3
150012,78748,1774,4
150012,78748,1781,1
150012,78748,1782,2
150012,78748,1783,3
150012,78748,1784,4
150012,78748,1791,1
150012,78748,1792,2
150012,78748,1793,3
150012,78748,1794,4
150012,78748,1801,1
150012,78748,1802,2
150012,78748,1803,3
150012,78748,1804,4
150012,78748,1811,1
150012,78748,1812,2
150012,78748,1813,3
150012,78748,1814,4
150012,78748,1821,1
150012,78748,1822,2
150012,78748,1823,3
150012,78748,1824,4
150012,78748,1831,1
150012,78748,1832,2
150012,78748,1833,3
150012,78748,1834,4
150012,78748,1841,1
150012,78748,1842,2
150012,78748,1843,3
150012,78748,1844,4
150012,78748,1851,1
150012,78748,1852,2
150012,78748,1853,3
150012,78748,1854,4
150012,78748,1861,1
150012,78748,1862,2
150012,78748,1863,3
150012,78748,1864,4
150012,78748,1871,1
150012,78748,1872,2
150012,78748,1873,3
150012,78748,1874,4
150012,78748,1881,1
150012,78748,1882,2
150012,78748,1883,3
150012,78748,1884,4
150012,78748,1891,1
150012,78748,1892,2
150012,78748,1893,3
150012,78748,1894,4
150012,78748,1901,1
150012,78748,1902,2
150012,78748,1903,3
150012,78748,1904,4
150012,78748,1911,1
150012,78748,1912,2
150012,78748,1913,3
150012,78748,1914,4
150012,78748,1921,1
150012,78748,1922,2
150012,78748,1923,3
150012,78748,1924,4
150012,78748,1931,1
150012,78748,1932,2
150012,78748,1933,3
150012,78748,1934,4
150012,78748,1941,1
150012,78748,1942,2
150012,78748,1943,3
150012,78748,1944,4
150012,78748,1951,1
150012,78748,1952,2
150012,78748,1953,3
150012,78748,1954,4
150012,78748,1961,1
150012,78748,1962,2
150012,78748,1963,3
150012,78748,1964,4
150012,78748,1971,1
150012,78748,1972,2
150012,78748,1973,3
150012,78748,1974,4
150012,78748,1981,1
150012,78748,1982,2
150012,78748,1983,3
150012,78748,1984,4
150012,78748,1991,1
150012,78748,1992,2
150012,78748,1993,3
150012,78748,1994,4
150012,78748,2001,1
150012,78748,2002,2
150012,78748,2003,3
150012,78748,2004,4
150012,78724,11,1
150012,78724,12,2
150012,78724,13,3
150012,78724,14,4
150012,78724,21,1
150012,78724,22,2
150012,78724,23,3
150012,78724,24,4
150012,78724,31,1
150012,78724,32,2
150012,78724,33,3
150012,78724,34,4
150012,78724,41,1
150012,78724,42,2
150012,78724,43,3
150012,78724,44,4
150012,78724,51,1
150012,78724,52,2
150012,78724,53,3
150012,78724,54,4
150012,78724,61,1
150012,78724,62,2
150012,78724,63,3
150012,78724,64,4
150012,78724,71,1
150012,78724,72,2
150012,78724,73,3
150012,78724,74,4
150012,78724,81,1
150012,78724,82,2
150012,78724,83,3
150012,78724,84,4
150012,78724,91,1
150012,78724,92,2
150012,78724,93,3
150012,78724,94,4
150012,78724,101,1
150012,78724,102,2
150012,78724,103,3
150012,78724,104,4
150012,78724,111,1
150012,78724,112,2
150012,78724,113,3
150012,78724,114,4
150012,78724,121,1
150012,78724,122,2
150012,78724,123,3
150012,78724,124,4
150012,78724,131,1
150012,78724,132,2
150012,78724,133,3
150012,78724,134,4
150012,78724,141,1
150012,78724,142,2
150012,78724,143,3
150012,78724,144,4
150012,78724,151,1
150012,78724,152,2
150012,78724,153,3
150012,78724,154,4
150012,78724,161,1
150012,78724,162,2
150012,78724,163,3
150012,78724,164,4
150012,78724,171,1
150012,78724,172,2
150012,78724,173,3
150012,78724,174,4
150012,78724,181,1
150012,78724,182,2
150012,78724,183,3
150012,78724,184,4
150012,78724,191,1
150012,78724,192,2
150012,78724,193,3
150012,78724,194,4
150012,78724,201,1
150012,78724,202,2
150012,78724,203,3
150012,78724,204,4
150012,78724,211,1
150012,78724,212,2
150012,78724,213,3
150012,78724,214,4
150012,78724,221,1
150012,78724,222,2
150012,78724,223,3
150012,78724,224,4
150012,78724,231,1
150012,78724,232,2
150012,78724,233,3
150012,78724,234,4
150012,78724,241,1
150012,78724,242,2
150012,78724,243,3
150012,78724,244,4
150012,78724,251,1
150012,78724,252,2
150012,78724,253,3
150012,78724,254,4
150012,78724,261,1
150012,78724,262,2
150012,78724,263,3
150012,78724,264,4
150012,78724,271,1
150012,78724,272,2
150012,78724,273,3
150012,78724,274,4
150012,78724,281,1
150012,78724,282,2
150012,78724,283,3
150012,78724,284,4
150012,78724,291,1
150012,78724,292,2
150012,78724,293,3
150012,78724,294,4
150012,78724,301,1
150012,78724,302,2
150012,78724,303,3
150012,78724,304,4
150012,78724,311,1
150012,78724,312,2
150012,78724,313,3
150012,78724,314,4
150012,78724,321,1
150012,78724,322,2
150012,78724,323,3
150012,78724,324,4
150012,78724,331,1
150012,78724,332,2
150012,78724,333,3
150012,78724,334,4
150012,78724,341,1
150012,78724,342,2
150012,78724,343,3
150012,78724,344,4
150012,78724,351,1
150012,78724,352,2
150012,78724,353,3
150012,78724,354,4
150012,78724,361,1
150012,78724,362,2
150012,78724,363,3
150012,78724,364,4
150012,78724,371,1
150012,78724,372,2
150012,78724,373,3
150012,78724,374,4
150012,78724,381,1
150012,78724,382,2
150012,78724,383,3
150012,78724,384,4
150012,78724,391,1
150012,78724,392,2
150012,78724,393,3
150012,78724,394,4
150012,78724,401,1
150012,78724,402,2
150012,78724,403,3
150012,78724,404,4
150012,78724,411,1
150012,78724,412,2
150012,78724,413,3
150012,78724,414,4
150012,78724,421,1
150012,78724,422,2
150012,78724,423,3
150012,78724,424,4
150012,78724,431,1
150012,78724,432,2
150012,78724,433,3
150012,78724,434,4
150012,78724,441,1
150012,78724,442,2
150012,78724,443,3
150012,78724,444,4
150012,78724,451,1
150012,78724,452,2
150012,78724,453,3
150012,78724,454,4
150012,78724,461,1
150012,78724,462,2
150012,78724,463,3
150012,78724,464,4
150012,78724,471,1
150012,78724,472,2
150012,78724,473,3
150012,78724,474,4
150012,78724,481,1
150012,78724,482,2
150012,78724,483,3
150012,78724,484,4
150012,78724,491,1
150012,78724,492,2
150012,78724,493,3
150012,78724,494,4
150012,78724,501,1
150012,78724,502,2
150012,78724,503,3
150012,78724,504,4
150012,78724,511,1
150012,78724,512,2
150012,78724,513,3
150012,78724,514,4
150012,78724,521,1
150012,78724,522,2
150012,78724,523,3
150012,78724,524,4
150012,78724,531,1
150012,78724,532,2
150012,78724,533,3
150012,78724,534,4
150012,78724,541,1
150012,78724,542,2
150012,78724,543,3
150012,78724,544,4
150012,78724,551,1
150012,78724,552,2
150012,78724,553,3
150012,78724,554,4
150012,78724,561,1
150012,78724,562,2
150012,78724,563,3
150012,78724,564,4
150012,78724,571,1
150012,78724,572,2
150012,78724,573,3
150012,78724,574,4
150012,78724,581,1
150012,78724,582,2
150012,78724,583,3
150012,78724,584,4
150012,78724,591,1
150012,78724,592,2
150012,78724,593,3
150012,78724,594,4
150012,78724,601,1
150012,78724,602,2
150012,78724,603,3
150012,78724,604,4
150012,78724,611,1
150012,78724,612,2
150012,78724,613,3
150012,78724,614,4
150012,78724,621,1
150012,78724,622,2
150012,78724,623,3
150012,78724,624,4
150012,78724,631,1
150012,78724,632,2
150012,78724,633,3
150012,78724,634,4
150012,78724,641,1
150012,78724,642,2
150012,78724,643,3
150012,78724,644,4
150012,78724,651,1
150012,78724,652,2
150012,78724,653,3
150012,78724,654,4
150012,78724,661,1
150012,78724,662,2
150012,78724,663,3
150012,78724,664,4
150012,78724,671,1
150012,78724,672,2
150012,78724,673,3
150012,78724,674,4
150012,78724,681,1
150012,78724,682,2
150012,78724,683,3
150012,78724,684,4
150012,78724,691,1
150012,78724,692,2
150012,78724,693,3
150012,78724,694,4
150012,78724,701,1
150012,78724,702,2
150012,78724,703,3
150012,78724,704,4
150012,78724,711,1
150012,78724,712,2
150012,78724,713,3
150012,78724,714,4
150012,78724,721,1
150012,78724,722,2
150012,78724,723,3
150012,78724,724,4
150012,78724,731,1
150012,78724,732,2
150012,78724,733,3
150012,78724,734,4
150012,78724,741,1
150012,78724,742,2
150012,78724,743,3
150012,78724,744,4
150012,78724,751,1
150012,78724,752,2
150012,78724,753,3
150012,78724,754,4
150012,78724,761,1
150012,78724,762,2
150012,78724,763,3
150012,78724,764,4
150012,78724,771,1
150012,78724,772,2
150012,78724,773,3
150012,78724,774,4
150012,78724,781,1
150012,78724,782,2
150012,78724,783,3
150012,78724,784,4
150012,78724,791,1
150012,78724,792,2
150012,78724,793,3
150012,78724,794,4
150012,78724,801,1
150012,78724,802,2
150012,78724,803,3
150012,78724,804,4
150012,78724,811,1
150012,78724,812,2
150012,78724,813,3
150012,78724,814,4
150012,78724,821,1
150012,78724,822,2
150012,78724,823,3
150012,78724,824,4
150012,78724,831,1
150012,78724,832,2
150012,78724,833,3
150012,78724,834,4
150012,78724,841,1
150012,78724,842,2
150012,78724,843,3
150012,78724,844,4
150012,78724,851,1
150012,78724,852,2
150012,78724,853,3
150012,78724,854,4
150012,78724,861,1
150012,78724,862,2
150012,78724,863,3
150012,78724,864,4
150012,78724,871,1
150012,78724,872,2
150012,78724,873,3
150012,78724,874,4
150012,78724,881,1
150012,78724,882,2
150012,78724,883,3
150012,78724,884,4
150012,78724,891,1
150012,78724,892,2
150012,78724,893,3
150012,78724,894,4
150012,78724,901,1
150012,78724,902,2
150012,78724,903,3
150012,78724,904,4
150012,78724,911,1
150012,78724,912,2
150012,78724,913,3
150012,78724,914,4
150012,78724,921,1
150012,78724,922,2
150012,78724,923,3
150012,78724,924,4
150012,78724,931,1
150012,78724,932,2
150012,78724,933,3
150012,78724,934,4
150012,78724,941,1
150012,78724,942,2
150012,78724,943,3
150012,78724,944,4
150012,78724,951,1
150012,78724,952,2
150012,78724,953,3
150012,78724,954,4
150012,78724,961,1
150012,78724,962,2
150012,78724,963,3
150012,78724,964,4
150012,78724,971,1
150012,78724,972,2
150012,78724,973,3
150012,78724,974,4
150012,78724,981,1
150012,78724,982,2
150012,78724,983,3
150012,78724,984,4
150012,78724,991,1
150012,78724,992,2
150012,78724,993,3
150012,78724,994,4
150012,78724,1001,1
150012,78724,1002,2
150012,78724,1003,3
150012,78724,1004,4
150012,78724,1011,1
150012,78724,1012,2
150012,78724,1013,3
150012,78724,1014,4
150012,78724,1021,1
150012,78724,1022,2
150012,78724,1023,3
150012,78724,1024,4
150012,78724,1031,1
150012,78724,1032,2
150012,78724,1033,3
150012,78724,1034,4
150012,78724,1041,1
150012,78724,1042,2
150012,78724,1043,3
150012,78724,1044,4
150012,78724,1051,1
150012,78724,1052,2
150012,78724,1053,3
150012,78724,1054,4
150012,78724,1061,1
150012,78724,1062,2
150012,78724,1063,3
150012,78724,1064,4
150012,78724,1071,1
150012,78724,1072,2
150012,78724,1073,3
150012,78724,1074,4
150012,78724,1081,1
150012,78724,1082,2
150012,78724,1083,3
150012,78724,1084,4
150012,78724,1091,1
150012,78724,1092,2
150012,78724,1093,3
150012,78724,1094,4
150012,78724,1101,1
150012,78724,1102,2
150012,78724,1103,3
150012,78724,1104,4
150012,78724,1111,1
150012,78724,1112,2
150012,78724,1113,3
150012,78724,1114,4
150012,78724,1121,1
150012,78724,1122,2
150012,78724,1123,3
150012,78724,1124,4
150012,78724,1131,1
150012,78724,1132,2
150012,78724,1133,3
150012,78724,1134,4
150012,78724,1141,1
150012,78724,1142,2
150012,78724,1143,3
150012,78724,1144,4
150012,78724,1151,1
150012,78724,1152,2
150012,78724,1153,3
150012,78724,1154,4
150012,78724,1161,1
150012,78724,1162,2
150012,78724,1163,3
150012,78724,1164,4
150012,78724,1171,1
150012,78724,1172,2
150012,78724,1173,3
150012,78724,1174,4
150012,78724,1181,1
150012,78724,1182,2
150012,78724,1183,3
150012,78724,1184,4
150012,78724,1191,1
150012,78724,1192,2
150012,78724,1193,3
150012,78724,1194,4
150012,78724,1201,1
150012,78724,1202,2
150012,78724,1203,3
150012,78724,1204,4
150012,78724,1211,1
150012,78724,1212,2
150012,78724,1213,3
150012,78724,1214,4
150012,78724,1221,1
150012,78724,1222,2
150012,78724,1223,3
150012,78724,1224,4
150012,78724,1231,1
150012,78724,1232,2
150012,78724,1233,3
150012,78724,1234,4
150012,78724,1241,1
150012,78724,1242,2
150012,78724,1243,3
150012,78724,1244,4
150012,78724,1251,1
150012,78724,1252,2
150012,78724,1253,3
150012,78724,1254,4
150012,78724,1261,1
150012,78724,1262,2
150012,78724,1263,3
150012,78724,1264,4
150012,78724,1271,1
150012,78724,1272,2
150012,78724,1273,3
150012,78724,1274,4
150012,78724,1281,1
150012,78724,1282,2
150012,78724,1283,3
150012,78724,1284,4
150012,78724,1291,1
150012,78724,1292,2
150012,78724,1293,3
150012,78724,1294,4
150012,78724,1301,1
150012,78724,1302,2
150012,78724,1303,3
150012,78724,1304,4
150012,78724,1311,1
150012,78724,1312,2
150012,78724,1313,3
150012,78724,1314,4
150012,78724,1321,1
150012,78724,1322,2
150012,78724,1323,3
150012,78724,1324,4
150012,78724,1331,1
150012,78724,1332,2
150012,78724,1333,3
150012,78724,1334,4
150012,78724,1341,1
150012,78724,1342,2
150012,78724,1343,3
150012,78724,1344,4
150012,78724,1351,1
150012,78724,1352,2
150012,78724,1353,3
150012,78724,1354,4
150012,78724,1361,1
150012,78724,1362,2
150012,78724,1363,3
150012,78724,1364,4
150012,78724,1371,1
150012,78724,1372,2
150012,78724,1373,3
150012,78724,1374,4
150012,78724,1381,1
150012,78724,1382,2
150012,78724,1383,3
150012,78724,1384,4
150012,78724,1391,1
150012,78724,1392,2
150012,78724,1393,3
150012,78724,1394,4
150012,78724,1401,1
150012,78724,1402,2
150012,78724,1403,3
150012,78724,1404,4
150012,78724,1411,1
150012,78724,1412,2
150012,78724,1413,3
150012,78724,1414,4
150012,78724,1421,1
150012,78724,1422,2
150012,78724,1423,3
150012,78724,1424,4
150012,78724,1431,1
150012,78724,1432,2
150012,78724,1433,3
150012,78724,1434,4
150012,78724,1441,1
150012,78724,1442,2
150012,78724,1443,3
150012,78724,1444,4
150012,78724,1451,1
150012,78724,1452,2
150012,78724,1453,3
150012,78724,1454,4
150012,78724,1461,1
150012,78724,1462,2
150012,78724,1463,3
150012,78724,1464,4
150012,78724,1471,1
150012,78724,1472,2
150012,78724,1473,3
150012,78724,1474,4
150012,78724,1481,1
150012,78724,1482,2
150012,78724,1483,3
150012,78724,1484,4
150012,78724,1491,1
150012,78724,1492,2
150012,78724,1493,3
150012,78724,1494,4
150012,78724,1501,1
150012,78724,1502,2
150012,78724,1503,3
150012,78724,1504,4
150012,78724,1511,1
150012,78724,1512,2
150012,78724,1513,3
150012,78724,1514,4
150012,78724,1521,1
150012,78724,1522,2
150012,78724,1523,3
150012,78724,1524,4
150012,78724,1531,1
150012,78724,1532,2
150012,78724,1533,3
150012,78724,1534,4
150012,78724,1541,1
150012,78724,1542,2
150012,78724,1543,3
150012,78724,1544,4
150012,78724,1551,1
150012,78724,1552,2
150012,78724,1553,3
150012,78724,1554,4
150012,78724,1561,1
150012,78724,1562,2
150012,78724,1563,3
150012,78724,1564,4
150012,78724,1571,1
150012,78724,1572,2
150012,78724,1573,3
150012,78724,1574,4
150012,78724,1581,1
150012,78724,1582,2
150012,78724,1583,3
150012,78724,1584,4
150012,78724,1591,1
150012,78724,1592,2
150012,78724,1593,3
150012,78724,1594,4
150012,78724,1601,1
150012,78724,1602,2
150012,78724,1603,3
150012,78724,1604,4
150012,78724,1611,1
150012,78724,1612,2
150012,78724,1613,3
150012,78724,1614,4
150012,78724,1621,1
150012,78724,1622,2
150012,78724,1623,3
150012,78724,1624,4
150012,78724,1631,1
150012,78724,1632,2
150012,78724,1633,3
150012,78724,1634,4
150012,78724,1641,1
150012,78724,1642,2
150012,78724,1643,3
150012,78724,1644,4
150012,78724,1651,1
150012,78724,1652,2
150012,78724,1653,3
150012,78724,1654,4
150012,78724,1661,1
150012,78724,1662,2
150012,78724,1663,3
150012,78724,1664,4
150012,78724,1671,1
150012,78724,1672,2
150012,78724,1673,3
150012,78724,1674,4
150012,78724,1681,1
150012,78724,1682,2
150012,78724,1683,3
150012,78724,1684,4
150012,78724,1691,1
150012,78724,1692,2
150012,78724,1693,3
150012,78724,1694,4
150012,78724,1701,1
150012,78724,1702,2
150012,78724,1703,3
150012,78724,1704,4
150012,78724,1711,1
150012,78724,1712,2
150012,78724,1713,3
150012,78724,1714,4
150012,78724,1721,1
150012,78724,1722,2
150012,78724,1723,3
150012,78724,1724,4
150012,78724,1731,1
150012,78724,1732,2
150012,78724,1733,3
150012,78724,1734,4
150012,78724,1741,1
150012,78724,1742,2
150012,78724,1743,3
150012,78724,1744,4
150012,78724,1751,1
150012,78724,1752,2
150012,78724,1753,3
150012,78724,1754,4
150012,78724,1761,1
150012,78724,1762,2
150012,78724,1763,3
150012,78724,1764,4
150012,78724,1771,1
150012,78724,1772,2
150012,78724,1773,3
150012,78724,1774,4
150012,78724,1781,1
150012,78724,1782,2
150012,78724,1783,3
150012,78724,1784,4
150012,78724,1791,1
150012,78724,1792,2
150012,78724,1793,3
150012,78724,1794,4
150012,78724,1801,1
150012,78724,1802,2
150012,78724,1803,3
150012,78724,1804,4
150012,78724,1811,1
150012,78724,1812,2
150012,78724,1813,3
150012,78724,1814,4
150012,78724,1821,1
150012,78724,1822,2
150012,78724,1823,3
150012,78724,1824,4
150012,78724,1831,1
150012,78724,1832,2
150012,78724,1833,3
150012,78724,1834,4
150012,78724,1841,1
150012,78724,1842,2
150012,78724,1843,3
150012,78724,1844,4
150012,78724,1851,1
150012,78724,1852,2
150012,78724,1853,3
150012,78724,1854,4
150012,78724,1861,1
150012,78724,1862,2
150012,78724,1863,3
150012,78724,1864,4
150012,78724,1871,1
150012,78724,1872,2
150012,78724,1873,3
150012,78724,1874,4
150012,78724,1881,1
150012,78724,1882,2
150012,78724,1883,3
150012,78724,1884,4
150012,78724,1891,1
150012,78724,1892,2
150012,78724,1893,3
150012,78724,1894,4
150012,78724,1901,1
150012,78724,1902,2
150012,78724,1903,3
150012,78724,1904,4
150012,78724,1911,1
150012,78724,1912,2
150012,78724,1913,3
150012,78724,1914,4
150012,78724,1921,1
150012,78724,1922,2
150012,78724,1923,3
150012,78724,1924,4
150012,78724,1931,1
150012,78724,1932,2
150012,78724,1933,3
150012,78724,1934,4
150012,78724,1941,1
150012,78724,1942,2
150012,78724,1943,3
150012,78724,1944,4
150012,78724,1951,1
150012,78724,1952,2
150012,78724,1953,3
150012,78724,1954,4
150012,78724,1961,1
150012,78724,1962,2
150012,78724,1963,3
150012,78724,1964,4
150012,78724,1971,1
150012,78724,1972,2
150012,78724,1973,3
150012,78724,1974,4
150012,78724,1981,1
150012,78724,1982,2
150012,78724,1983,3
150012,78724,1984,4
150012,78724,1991,1
150012,78724,1992,2
150012,78724,1993,3
150012,78724,1994,4
150012,78724,2001,1
150012,78724,2002,2
150012,78724,2003,3
150012,78724,2004,4
150012,78727,11,1
150012,78727,12,2
150012,78727,13,3
150012,78727,14,4
150012,78727,21,1
150012,78727,22,2
150012,78727,23,3
150012,78727,24,4
150012,78727,31,1
150012,78727,32,2
150012,78727,33,3
150012,78727,34,4
150012,78727,41,1
150012,78727,42,2
150012,78727,43,3
150012,78727,44,4
150012,78727,51,1
150012,78727,52,2
150012,78727,53,3
150012,78727,54,4
150012,78727,61,1
150012,78727,62,2
150012,78727,63,3
150012,78727,64,4
150012,78727,71,1
150012,78727,72,2
150012,78727,73,3
150012,78727,74,4
150012,78727,81,1
150012,78727,82,2
150012,78727,83,3
150012,78727,84,4
150012,78727,91,1
150012,78727,92,2
150012,78727,93,3
150012,78727,94,4
150012,78727,101,1
150012,78727,102,2
150012,78727,103,3
150012,78727,104,4
150012,78727,111,1
150012,78727,112,2
150012,78727,113,3
150012,78727,114,4
150012,78727,121,1
150012,78727,122,2
150012,78727,123,3
150012,78727,124,4
150012,78727,131,1
150012,78727,132,2
150012,78727,133,3
150012,78727,134,4
150012,78727,141,1
150012,78727,142,2
150012,78727,143,3
150012,78727,144,4
150012,78727,151,1
150012,78727,152,2
150012,78727,153,3
150012,78727,154,4
150012,78727,161,1
150012,78727,162,2
150012,78727,163,3
150012,78727,164,4
150012,78727,171,1
150012,78727,172,2
150012,78727,173,3
150012,78727,174,4
150012,78727,181,1
150012,78727,182,2
150012,78727,183,3
150012,78727,184,4
150012,78727,191,1
150012,78727,192,2
150012,78727,193,3
150012,78727,194,4
150012,78727,201,1
150012,78727,202,2
150012,78727,203,3
150012,78727,204,4
150012,78727,211,1
150012,78727,212,2
150012,78727,213,3
150012,78727,214,4
150012,78727,221,1
150012,78727,222,2
150012,78727,223,3
150012,78727,224,4
150012,78727,231,1
150012,78727,232,2
150012,78727,233,3
150012,78727,234,4
150012,78727,241,1
150012,78727,242,2
150012,78727,243,3
150012,78727,244,4
150012,78727,251,1
150012,78727,252,2
150012,78727,253,3
150012,78727,254,4
150012,78727,261,1
150012,78727,262,2
150012,78727,263,3
150012,78727,264,4
150012,78727,271,1
150012,78727,272,2
150012,78727,273,3
150012,78727,274,4
150012,78727,281,1
150012,78727,282,2
150012,78727,283,3
150012,78727,284,4
150012,78727,291,1
150012,78727,292,2
150012,78727,293,3
150012,78727,294,4
150012,78727,301,1
150012,78727,302,2
150012,78727,303,3
150012,78727,304,4
150012,78727,311,1
150012,78727,312,2
150012,78727,313,3
150012,78727,314,4
150012,78727,321,1
150012,78727,322,2
150012,78727,323,3
150012,78727,324,4
150012,78727,331,1
150012,78727,332,2
150012,78727,333,3
150012,78727,334,4
150012,78727,341,1
150012,78727,342,2
150012,78727,343,3
150012,78727,344,4
150012,78727,351,1
150012,78727,352,2
150012,78727,353,3
150012,78727,354,4
150012,78727,361,1
150012,78727,362,2
150012,78727,363,3
150012,78727,364,4
150012,78727,371,1
150012,78727,372,2
150012,78727,373,3
150012,78727,374,4
150012,78727,381,1
150012,78727,382,2
150012,78727,383,3
150012,78727,384,4
150012,78727,391,1
150012,78727,392,2
150012,78727,393,3
150012,78727,394,4
150012,78727,401,1
150012,78727,402,2
150012,78727,403,3
150012,78727,404,4
150012,78727,411,1
150012,78727,412,2
150012,78727,413,3
150012,78727,414,4
150012,78727,421,1
150012,78727,422,2
150012,78727,423,3
150012,78727,424,4
150012,78727,431,1
150012,78727,432,2
150012,78727,433,3
150012,78727,434,4
150012,78727,441,1
150012,78727,442,2
150012,78727,443,3
150012,78727,444,4
150012,78727,451,1
150012,78727,452,2
150012,78727,453,3
150012,78727,454,4
150012,78727,461,1
150012,78727,462,2
150012,78727,463,3
150012,78727,464,4
150012,78727,471,1
150012,78727,472,2
